*! QVisaDataObject v1.1
*! hash 0fe0908

#! __data__ 40fad3a
#! __type__ iv-sweep
t		V		I		I2		P		
0.6654303073883057	0.0	-2.168228e-10	-0.0002555301	-0.0	
1.1640729904174805	0.02	1.004528e-07	-0.0002550155	2.009056e-09	
1.6766788959503174	0.04	2.011329e-07	-0.0002621918	8.045316e-09	
2.178326368331909	0.06	3.017923e-07	-0.0002597056	1.8107537999999997e-08	
2.6797232627868652	0.08	4.025045e-07	-0.0002602707	3.220036e-08	
3.176900625228882	0.1	5.031705e-07	-0.0002585592	5.031705000000001e-08	
3.6849348545074463	0.12	6.038342e-07	-0.0002604006	7.2460104e-08	
4.168983221054077	0.14	7.045301e-07	-0.000263631	9.863421400000002e-08	
4.670635938644409	0.16	8.057826e-07	-0.0002592808	1.28925216e-07	
5.162367105484009	0.18	9.061519e-07	-0.0002570903	1.63107342e-07	
5.6649768352508545	0.2	1.006278e-06	-0.0002604933	2.0125560000000002e-07	
6.2961204051971436	0.22	1.107201e-06	-0.0002636785	2.4358422e-07	
6.798101902008057	0.24	1.207757e-06	-0.0002644174	2.8986168e-07	
7.299621105194092	0.26	1.309251e-06	-0.0002641985	3.4040526e-07	
7.783504486083984	0.28	1.40899e-06	-0.0002670598	3.945172e-07	
8.265405416488647	0.3	1.509593e-06	-0.0002674993	4.5287789999999997e-07	
8.76605749130249	0.32	1.610202e-06	-0.0002641457	5.1526464e-07	
9.267836093902588	0.34	1.71078e-06	-0.0002663516	5.816652e-07	
9.759618043899536	0.36	1.811446e-06	-0.0002625431	6.521205599999999e-07	
10.251980781555176	0.38	1.912034e-06	-0.0002647851	7.265729200000001e-07	
10.74539065361023	0.4	2.012654e-06	-0.0002618471	8.050616e-07	
11.238037586212158	0.42	2.113368e-06	-0.0002657754	8.8761456e-07	
11.740683555603027	0.44	2.214081e-06	-0.0002654653	9.7419564e-07	
12.2324378490448	0.46	2.314784e-06	-0.0002661145	1.06480064e-06	
12.732209205627441	0.48	2.415388e-06	-0.0002669557	1.15938624e-06	
13.224484920501709	0.5	2.516131e-06	-0.0002619682	1.2580655e-06	
13.707903861999512	0.52	2.616823e-06	-0.0002596468	1.36074796e-06	
14.199483394622803	0.54	2.717527e-06	-0.000260129	1.46746458e-06	
14.691811084747314	0.56	2.818102e-06	-0.0002639221	1.57813712e-06	
15.193610429763794	0.58	2.918704e-06	-0.000262125	1.6928483199999999e-06	
15.68332839012146	0.6	3.019328e-06	-0.0002625927	1.8115968e-06	
16.185319185256958	0.62	3.11999e-06	-0.0002648066	1.9343938e-06	
16.67776322364807	0.64	3.22047e-06	-0.0002640223	2.0611008e-06	
17.17989754676819	0.66	3.320956e-06	-0.0002663106	2.19183096e-06	
17.671486377716064	0.68	3.421679e-06	-0.000265195	2.3267417200000002e-06	
18.16310405731201	0.7	3.52236e-06	-0.0002678388	2.465652e-06	
18.664629220962524	0.72	3.623054e-06	-0.0002652936	2.60859888e-06	
19.154232025146484	0.74	3.723813e-06	-0.0002640998	2.75562162e-06	
19.638277053833008	0.76	3.824414e-06	-0.0002643077	2.90655464e-06	
20.13789677619934	0.78	3.925319e-06	-0.0002641622	3.06174882e-06	
20.63130021095276	0.8	4.02573e-06	-0.0002665375	3.220584e-06	
21.1231849193573	0.82	4.126521e-06	-0.0002676203	3.38374722e-06	
21.625293493270874	0.84	4.227028e-06	-0.0002640781	3.5507035200000002e-06	
22.116815090179443	0.86	4.327756e-06	-0.0002591342	3.72187016e-06	
22.59788227081299	0.88	4.42833e-06	-0.0002596001	3.8969304e-06	
23.089609146118164	0.9	4.528949e-06	-0.0002615336	4.0760541e-06	
23.571916818618774	0.92	4.629536e-06	-0.0002641087	4.25917312e-06	
24.054466247558594	0.94	4.730158e-06	-0.0002629364	4.44634852e-06	
24.56479001045227	0.96	4.830853e-06	-0.0002649877	4.63761888e-06	
25.05898928642273	0.98	4.931574e-06	-0.0002645372	4.83294252e-06	
25.560926914215088	1.0	5.034449e-06	-0.0002624028	5.034449e-06	


