*! QVisaDataObject v1.1
*! hash 1b41b90

#! __data__ 1d8c382
#! __type__ pv-voc
#! __desc__ SiRef-voc-conv
t		Voc		Ioc		
0.7985508441925049	0.3	0.122766	
1.5963878631591797	0.305	0.1226872	
2.413339138031006	0.31	0.122574	
3.2421164512634277	0.315	0.122473	
4.027169704437256	0.32	0.1223387	
4.825051546096802	0.325	0.1222289	
5.642358303070068	0.33	0.1220491	
6.462575435638428	0.33495	0.1219262	
7.24233603477478	0.3399	0.1217516	
8.052538871765137	0.34485	0.1215765	
8.852534770965576	0.3498	0.1213904	
9.652341842651367	0.35475	0.1211901	
10.482909917831421	0.3597	0.1210104	
11.272959232330322	0.36465	0.1207418	
12.072925806045532	0.36955	0.1205503	
12.859275341033936	0.37445	0.1202454	
13.654071807861328	0.37935	0.1199756	
14.464534282684326	0.38425	0.119756	
15.264321565628052	0.38915	0.1193131	
16.074401378631592	0.394	0.1190059	
16.89452028274536	0.39885	0.1186515	
17.714465856552124	0.4037	0.1183262	
18.52151083946228	0.4085	0.1179318	
19.333040714263916	0.4133	0.1174923	
20.13355541229248	0.4181	0.1169961	
20.95376181602478	0.42285	0.1165621	
21.76380491256714	0.4276	0.1160667	
22.573965072631836	0.43235	0.1154374	
23.37394428253174	0.43705	0.1147315	
24.1837637424469	0.4417	0.1140017	
24.98395299911499	0.44635	0.1131986	
25.783954620361328	0.45095	0.1122848	
26.583805799484253	0.4555	0.1113066	
27.38396716117859	0.46005	0.1101634	
28.183886528015137	0.46455	0.1089381	
28.993957042694092	0.469	0.1075631	
29.803958415985107	0.4734	0.1060629	
30.613771200180054	0.4777	0.1044361	
31.42389440536499	0.48195	0.1027062	
32.233805656433105	0.48615	0.1008209	
33.11395025253296	0.49025	0.0988559	
33.933961391448975	0.4943	0.09670955	
34.74375557899475	0.49825	0.09451324	
35.55396604537964	0.5021	0.09219234	
36.363961696624756	0.50585	0.08980262	
37.1739616394043	0.5095	0.08735811	
37.975807666778564	0.51305	0.08484086	
38.78584313392639	0.5165	0.08223616	
39.59582591056824	0.51985	0.07964249	
40.40584444999695	0.5231	0.07701405	
41.21583676338196	0.52625	0.07437424	
42.01581263542175	0.5293	0.07170539	
42.81582283973694	0.5322	0.06910098	
43.61585092544556	0.535	0.06651852	
44.41113066673279	0.5377	0.06397173	
45.22863960266113	0.5403	0.06142221	
46.02479386329651	0.5428	0.05895006	
46.7957923412323	0.5452	0.05649929	
47.568145513534546	0.5475	0.0541158	
48.378458738327026	0.5497	0.05183071	
49.16104245185852	0.5518	0.04958141	
49.97498965263367	0.5538	0.04740685	
50.76497721672058	0.55575	0.04524508	
51.544190883636475	0.5576	0.04316992	
52.344125509262085	0.55935	0.04122215	
53.15418553352356	0.56105	0.03925008	
53.96419334411621	0.56265	0.03742541	
54.75418972969055	0.56415	0.03565501	
55.56409549713135	0.5656	0.03395368	
56.364018201828	0.567	0.03232145	
57.18419790267944	0.5683	0.03075444	
57.98417353630066	0.56955	0.02926774	
58.77417016029358	0.57075	0.02780478	
59.574042558670044	0.5719	0.02642122	
60.3641152381897	0.573	0.02506887	
61.164000272750854	0.574	0.02384038	
61.974183320999146	0.57495	0.02264712	
62.77419400215149	0.57585	0.0215278	
63.574121952056885	0.57675	0.02040994	
64.37418222427368	0.5776	0.01933013	
65.17401719093323	0.5784	0.01833442	
65.97419023513794	0.57915	0.01737312	
66.78405737876892	0.57985	0.01649535	
67.59419226646423	0.5805	0.01565857	
68.39404368400574	0.58115	0.01482609	
69.2041757106781	0.58175	0.01407176	
69.99418663978577	0.5823	0.01336529	
70.80418848991394	0.58285	0.01265352	
71.61418271064758	0.58335	0.012031	
72.42418837547302	0.58385	0.01136182	
73.30418276786804	0.5843	0.01078149	
74.32004046440125	0.58475	0.0102083	
75.32058596611023	0.58515	0.009667719	
76.1207480430603	0.58555	0.009170176	
76.92078471183777	0.5859	0.008722896	
77.73060774803162	0.58625	0.008221362	
78.55079078674316	0.5866	0.007769761	
79.35061812400818	0.5869	0.007405632	
80.16056871414185	0.5872	0.00699811	
80.97062182426453	0.5875	0.006588861	
81.77075242996216	0.58775	0.006269797	
82.57060074806213	0.588	0.005947531	
83.37078309059143	0.58825	0.005585975	
84.17060446739197	0.5885	0.005263792	
84.9707682132721	0.5887	0.004988403	
85.7706344127655	0.5889	0.004756863	
86.57073998451233	0.5891	0.004481813	
87.36054110527039	0.5893	0.004205947	
88.14073324203491	0.58945	0.004019227	
88.94153833389282	0.5896	0.00379086	
89.73219060897827	0.58975	0.003606569	
90.51173281669617	0.5899	0.003419996	
91.29771065711975	0.59005	0.003191673	
92.10559391975403	0.5902	0.003003481	
92.92013502120972	0.5903	0.002865283	
93.74802923202515	0.5904	0.002720738	
94.54198122024536	0.5905	0.0025791	
95.32984828948975	0.5906	0.002445533	
96.2148129940033	0.5907	0.002304983	
97.19294476509094	0.5908	0.00216156	
98.20440363883972	0.5909	0.002068757	
99.20419383049011	0.591	0.001926824	
100.18446230888367	0.5911	0.001785916	
101.19422388076782	0.59115	0.001688952	
102.20421886444092	0.5912	0.001638483	
103.21422529220581	0.59125	0.001544423	
104.23446774482727	0.5913	0.001494752	
105.24446749687195	0.59135	0.001447008	
106.26440238952637	0.5914	0.001353795	
107.35442018508911	0.59145	0.001301826	
108.64443922042847	0.5915	0.001203757	
109.78426814079285	0.59155	0.001154798	
110.78439664840698	0.5916	0.001061004	
111.79424047470093	0.59165	0.001024947	
112.80424547195435	0.5917	0.0009293878	
113.82445979118347	0.59175	0.0008807305	
114.84427905082703	0.5918	0.0007840337	
115.86446857452393	0.59185	0.0007365249	
116.8842179775238	0.5919	0.0006869878	
117.9054307937622	0.59195	0.0005892034	
118.92548632621765	0.59195	0.0005875143	
119.94545221328735	0.59195	0.0005851079	
120.97543263435364	0.59195	0.0005847242	
121.98547792434692	0.59195	0.0005789751	
123.00560688972473	0.59195	0.0005763752	
124.0154447555542	0.59195	0.0005715103	
125.03560447692871	0.59195	0.0005668545	
126.04282093048096	0.59195	0.0005640508	
127.06919574737549	0.59195	0.0005590207	


#! __data__ f5a1d04
#! __type__ pv-mpp
#! __desc__ SiRef-mpp-conv
t		Vmpp		Impp		Pmpp		
0.977269172668457	0.3	0.122791	0.036837299999999996	
2.13165020942688	0.305	0.1226593	0.037411086499999996	
3.257789373397827	0.30995	0.1225077	0.037971261615	
4.421543121337891	0.3149	0.1224231	0.03855103419000001	
5.552127122879028	0.31985	0.1222964	0.03911650354	
6.682298183441162	0.32475	0.1221608	0.0396717198	
7.792236089706421	0.32965	0.1219984	0.04021677256	
8.922225952148438	0.33455	0.1218216	0.040755416280000005	
10.042261123657227	0.3393	0.1217353	0.04130478729	
11.162257671356201	0.344	0.1215522	0.041813956799999996	
12.26206922531128	0.3487	0.1213443	0.04231275741	
13.402259349822998	0.35335	0.1211658	0.04281393543	
14.522249221801758	0.35795	0.120931	0.043287251449999994	
15.632052183151245	0.3625	0.120715	0.0437591875	
16.743561267852783	0.367	0.1204991	0.044223169699999995	
17.872528791427612	0.37145	0.1202782	0.04467733739	
19.00882363319397	0.3758	0.1201005	0.0451337679	
20.097416162490845	0.3799	0.1197861	0.04550673939	
21.230726957321167	0.38415	0.1195647	0.045930779505	
22.357271194458008	0.38805	0.1193227	0.046303173735	
23.47429084777832	0.3921	0.1190339	0.04667319219	
24.575420379638672	0.3961	0.1187186	0.04702443746	
25.696549654006958	0.3998	0.1184649	0.04736226702	
26.81648302078247	0.40335	0.1181546	0.04765765791	
27.936503887176514	0.4069	0.117903	0.047974730699999996	
29.066487312316895	0.4106	0.117591	0.0482828646	
30.176307201385498	0.4142	0.1172813	0.04857791446	
31.306463479995728	0.41735	0.1169608	0.04881358988	
32.41627287864685	0.4206	0.1165813	0.049034094779999995	
33.53527212142944	0.42395	0.1162412	0.04928045674	
34.651543855667114	0.4268	0.115923	0.049475936400000003	
35.76178693771362	0.4298	0.1154743	0.04963085414	
36.88175439834595	0.4325	0.1152019	0.04982482175	
37.99175047874451	0.43485	0.1148926	0.049961047110000004	
39.10174298286438	0.43735	0.114505	0.05007876175	
40.21173167228699	0.43945	0.1141362	0.050157153089999996	
41.341750621795654	0.44135	0.113845	0.05024549075	
42.46173977851868	0.44315	0.1135503	0.050319815445	
43.581737756729126	0.44465	0.1132342	0.05034958703	
44.7015426158905	0.4459	0.1130427	0.05040573993	
45.81178402900696	0.4471	0.1128213	0.05044240323	
46.93175148963928	0.44835	0.1125595	0.050466051825000004	
48.06174445152283	0.4493	0.1123834	0.05049386162	
49.18154573440552	0.4501	0.1122215	0.05051089715	
50.28177762031555	0.4509	0.1120472	0.05052208248	
51.40155553817749	0.4516	0.1119125	0.050539685	
52.52175307273865	0.45215	0.1117854	0.05054376861	
53.641550064086914	0.4527	0.1116494	0.050543683379999996	
54.761542081832886	0.45315	0.1115661	0.050556178215	
55.881755113601685	0.4536	0.1114558	0.050556350879999996	
57.00155782699585	0.4539	0.1113679	0.050549889810000005	
58.13172793388367	0.4542	0.1113014	0.050553095879999996	
59.25172996520996	0.4546	0.111197	0.0505501562	
60.37155365943909	0.4548	0.1111961	0.05057198628	
61.49154353141785	0.45505	0.1111405	0.050574484525000005	
62.60717511177063	0.45525	0.1110413	0.050551551825	
63.725829124450684	0.45555	0.1110159	0.050573293245000005	
64.84293222427368	0.45565	0.1109613	0.050559516345	
65.93054008483887	0.45575	0.1109355	0.050558854125000004	
67.04031920433044	0.4558	0.1109376	0.05056535808	
68.17462539672852	0.4559	0.1109153	0.05056628527	
69.31023406982422	0.456	0.1109095	0.050574732	
70.41244721412659	0.4561	0.1108408	0.050554488880000005	
71.51708030700684	0.4562	0.1108425	0.0505663485	
72.6369297504425	0.4563	0.1108033	0.05055954578999999	
73.75711154937744	0.45625	0.11084	0.05057075	
74.86711931228638	0.45635	0.1107954	0.05056148079	
75.98715329170227	0.4563	0.1108206	0.05056743978	
77.11711239814758	0.45635	0.1107659	0.050548018465	
78.2471067905426	0.45635	0.1107651	0.050547653385	
79.36710238456726	0.45635	0.110792	0.0505599292	
80.47711658477783	0.45625	0.1108215	0.050562309375	
81.58712124824524	0.4564	0.1107899	0.050564510359999995	
82.71712398529053	0.45635	0.1108046	0.05056567921	
83.8371205329895	0.45635	0.1108147	0.050570288345	
84.94712281227112	0.45635	0.1107971	0.05056225658499999	
86.06712198257446	0.4563	0.1108222	0.05056816986	
87.18713092803955	0.4563	0.1107982	0.05055721866	
88.3171169757843	0.45635	0.1107776	0.05055335776	
89.43789029121399	0.45635	0.1107861	0.050557236735	
90.54798173904419	0.4564	0.1107553	0.05054871892	
91.66778588294983	0.4564	0.1107915	0.0505652406	
92.76800894737244	0.45635	0.1108105	0.050568371675	
93.88800716400146	0.45635	0.11076	0.050545325999999995	
95.0080099105835	0.45615	0.1108366	0.050558115089999994	
96.1280164718628	0.4562	0.110813	0.0505528906	
97.24801993370056	0.4562	0.1108134	0.050553073080000004	
98.34783720970154	0.45625	0.1108038	0.05055423375	
99.4680163860321	0.4563	0.1107911	0.05055397893	
100.57780981063843	0.4563	0.1107957	0.05055607791	
101.68802785873413	0.45645	0.1107469	0.050550422505	
102.79805612564087	0.4563	0.1107225	0.05052267675	
103.92801523208618	0.4563	0.1107999	0.05055799437	
105.04802346229553	0.4563	0.1107713	0.050544944189999996	
106.16800451278687	0.45635	0.1108185	0.050572022475	
107.27799129486084	0.4563	0.1107662	0.050542617059999996	
108.40283536911011	0.45635	0.1108025	0.050564720875	
109.50349569320679	0.4563	0.110818	0.0505662534	
110.60378551483154	0.45625	0.1108049	0.050554735625	
111.72861576080322	0.45615	0.1108269	0.050553690435	
112.82621717453003	0.4561	0.1108053	0.050538297329999995	
113.92656898498535	0.45595	0.1108862	0.050558562890000006	
115.01512503623962	0.456	0.1108874	0.0505646544	
116.14402079582214	0.45595	0.1108365	0.050535902175	
117.26377367973328	0.45605	0.1108491	0.050552732055	
118.40400242805481	0.4561	0.1108567	0.05056174087	
119.52401328086853	0.456	0.1108327	0.050539711200000004	


