*! QVisaDataObject v1.1
*! hash 358fb4a

#! __data__ 511d887
#! __type__ v-bias
t		V		I		P		
0.2702157497406006	0.0	-0.139326	-0.0	
0.5802147388458252	0.0	-0.137411	-0.0	
0.890216588973999	0.0	-0.1361768	-0.0	
1.190220594406128	0.0	-0.1352338	-0.0	
1.480219841003418	0.0	-0.1345216	-0.0	
1.780219554901123	0.0	-0.1339256	-0.0	
2.0902135372161865	0.0	-0.1333839	-0.0	
2.400217294692993	0.0	-0.132928	-0.0	
2.7002272605895996	0.0	-0.1325224	-0.0	
3.0002174377441406	0.0	-0.1321516	-0.0	
3.3002376556396484	0.0	-0.1318149	-0.0	
3.6002156734466553	0.0	-0.1315144	-0.0	
3.900221586227417	0.0	-0.1312404	-0.0	
4.20021915435791	0.0	-0.1309699	-0.0	
4.50022554397583	0.0	-0.1307121	-0.0	
4.8102126121521	0.0	-0.1304882	-0.0	
5.110231637954712	0.0	-0.1302665	-0.0	
5.410227298736572	0.0	-0.1300779	-0.0	
5.710216999053955	0.0	-0.1298839	-0.0	
6.010220289230347	0.0	-0.1297055	-0.0	
6.320216417312622	0.0	-0.1295328	-0.0	
6.610220432281494	0.0	-0.1293851	-0.0	
6.910222291946411	0.0	-0.1292235	-0.0	
7.210225343704224	0.0	-0.1290883	-0.0	
7.510216951370239	0.0	-0.1289579	-0.0	
7.810218572616577	0.0	-0.1288299	-0.0	
8.120218276977539	0.0	-0.1287193	-0.0	
8.420229434967041	0.0	-0.1285993	-0.0	
8.710223913192749	0.0	-0.1284933	-0.0	
9.010224342346191	0.0	-0.128393	-0.0	
9.31022572517395	0.0	-0.1282976	-0.0	
9.610223293304443	0.0	-0.1282158	-0.0	
9.910224437713623	0.0	-0.1281203	-0.0	
10.230213403701782	0.0	-0.1280244	-0.0	
10.540226221084595	0.0	-0.127941	-0.0	
10.840224027633667	0.0	-0.1278652	-0.0	
11.140230417251587	0.0	-0.1277882	-0.0	
11.440225601196289	0.0	-0.1277162	-0.0	
11.740219354629517	0.0	-0.1276595	-0.0	
12.050231218338013	0.0	-0.1275942	-0.0	
12.350225925445557	0.0	-0.1275322	-0.0	
12.6402268409729	0.0	-0.1274721	-0.0	
12.94023084640503	0.0	-0.1274187	-0.0	
13.240222454071045	0.0	-0.1273699	-0.0	
13.540221452713013	0.0	-0.1273054	-0.0	
13.840226173400879	0.0	-0.1272646	-0.0	
14.160227060317993	0.0	-0.1272028	-0.0	
14.4602210521698	0.0	-0.1271598	-0.0	
14.760220289230347	0.0	-0.1271152	-0.0	
15.060237884521484	0.0	-0.1270761	-0.0	
15.36022162437439	0.0	-0.1270377	-0.0	
15.670220851898193	0.0	-0.126994	-0.0	
15.970228910446167	0.0	-0.1269539	-0.0	
16.270217418670654	0.0	-0.1269136	-0.0	
16.570237159729004	0.0	-0.1268862	-0.0	
16.870254516601562	0.0	-0.1268521	-0.0	
17.170217037200928	0.0	-0.1268037	-0.0	
17.490222930908203	0.0	-0.1267839	-0.0	
17.790225505828857	0.0	-0.1267452	-0.0	
18.090214490890503	0.0	-0.126707	-0.0	
18.391067266464233	0.0	-0.12668	-0.0	
18.691064834594727	0.0	-0.1266538	-0.0	
19.001063346862793	0.0	-0.1266249	-0.0	
19.311065912246704	0.0	-0.1266139	-0.0	
19.611067533493042	0.0	-0.126568	-0.0	
19.921064138412476	0.0	-0.12655	-0.0	
20.221068859100342	0.0	-0.1265222	-0.0	
20.531068086624146	0.0	-0.1265024	-0.0	
20.84106707572937	0.0	-0.1264869	-0.0	
21.141067504882812	0.0	-0.1264641	-0.0	
21.44080686569214	0.0	-0.1264469	-0.0	
21.721065759658813	0.0	-0.1264217	-0.0	
