#! GaAs Reference: Extract

Voc		 1.0273500000000002
Isc		 108.6301
Jsc		 27.157525
Vm		 0.85235
Im		 101.2183
Jm		 25.304575
FF		 0.7730514512189846
ETA		 21.568354501250003
