#! Si Reference: Extract

Voc		 0.5917749999999999
Isc		 124.03999999999999
Jsc		 31.009999999999998
Vm		 0.45645
Im		 109.8759
Jm		 27.468975
FF		 0.6832462947305529
ETA		 12.538213638750001
