*! QVisaDataObject v1.1
*! hash dea47de

#! __data__ c93373c
#! __type__ iv-sweep
#! __desc__ AM0.0
t		V		I		P		
0.2699747085571289	0.0	-0.1229767	-0.0	
0.5799753665924072	0.00412	-0.122978	-0.00050666936	
0.8899459838867188	0.008235	-0.1229624	-0.0010125953639999999	
1.223057508468628	0.012355	-0.122959	-0.001519158445	
1.5511226654052734	0.01647	-0.1229503	-0.002024991441	
1.871119737625122	0.02059	-0.1229388	-0.002531309892	
2.181122064590454	0.024705	-0.1229342	-0.003037089411	
2.521113634109497	0.028825	-0.1229246	-0.003543301595	
2.8410592079162598	0.03294	-0.1229288	-0.004049274672	
3.151125431060791	0.03706	-0.1229057	-0.004554885242000001	
3.470881223678589	0.041175	-0.1229073	-0.0050607080775	
3.79107403755188	0.045295	-0.1228985	-0.0055666875575	
4.1009252071380615	0.04941	-0.1228905	-0.006072019605	
4.42085862159729	0.05353	-0.122882	-0.0065778734600000005	
4.720884084701538	0.057645	-0.1228758	-0.007083175491	
5.031026601791382	0.061765	-0.1228661	-0.0075888246665	
5.315716028213501	0.06588	-0.1228623	-0.008094168324	
5.618699789047241	0.07	-0.1228568	-0.008599976	
5.927930116653442	0.07412	-0.1228447	-0.009105249164	
6.218039035797119	0.078235	-0.1228366	-0.009610121401	
6.533235311508179	0.082355	-0.1228324	-0.010115862302	
6.859894752502441	0.08647	-0.1228186	-0.010620124342000001	
7.177776336669922	0.09059	-0.1228139	-0.011125711201000001	
7.495436668395996	0.094705	-0.1228089	-0.0116306168745	
7.830923795700073	0.098825	-0.1227963	-0.012135344347499999	
8.131645679473877	0.10294	-0.1227899	-0.012639992306	
8.461596727371216	0.10706	-0.1227815	-0.01314498739	
8.811645984649658	0.111175	-0.1227617	-0.013648031997499999	
9.131648540496826	0.115295	-0.1227736	-0.014155182212	
9.441402912139893	0.11941	-0.1227613	-0.014658926833000002	
9.78164291381836	0.12353	-0.1227424	-0.015162368672	
10.091548681259155	0.127645	-0.1227442	-0.015667683409000002	
10.401659488677979	0.131765	-0.1227529	-0.016174535868499998	
10.711664199829102	0.13588	-0.1227227	-0.016675560476000002	
11.021648406982422	0.14	-0.1227126	-0.017179764000000004	
11.331645965576172	0.14412	-0.1227141	-0.017685556092	
11.641646146774292	0.148235	-0.1227075	-0.018189546262500002	
11.97165560722351	0.152355	-0.1226998	-0.018693928029	
12.281656265258789	0.15647	-0.1227072	-0.019199995584	
12.591651916503906	0.16059	-0.1226914	-0.019703011926000002	
12.901644706726074	0.164705	-0.12268	-0.0202060094	
13.241413116455078	0.168825	-0.1226716	-0.020710032870000002	
13.541406154632568	0.17294	-0.122665	-0.0212136851	
13.851645946502686	0.17706	-0.1226611	-0.021718374366	
14.161649465560913	0.181175	-0.1226477	-0.0222206970475	
14.471647262573242	0.185295	-0.1226591	-0.022728117934499997	
14.781649351119995	0.18941	-0.1226351	-0.023228314291	
15.111644268035889	0.19353	-0.1226287	-0.023732332311	
15.42165470123291	0.197645	-0.1226292	-0.024237048233999997	
15.731659889221191	0.201765	-0.1226186	-0.024740141828999997	
16.031650066375732	0.20588	-0.1226119	-0.025243337972	
16.331650257110596	0.21	-0.1226123	-0.025748583	
16.64164400100708	0.2141	-0.1225867	-0.026245812470000005	
16.95164394378662	0.21825	-0.1225821	-0.026753543325	
17.281672477722168	0.22235	-0.1225883	-0.027257508505	
17.591646671295166	0.22645	-0.122572	-0.0277564294	
17.8916494846344	0.2306	-0.1225623	-0.02826286638	
18.19165325164795	0.2347	-0.1225631	-0.028765559569999998	
18.501651287078857	0.2388	-0.1225543	-0.02926596684	
18.811649084091187	0.24295	-0.1225396	-0.02977099582	
19.14165449142456	0.24705	-0.1225298	-0.030270987089999996	
19.451647996902466	0.2512	-0.1225395	-0.030781922399999995	
19.761643648147583	0.2553	-0.122521	-0.0312796113	
20.071632385253906	0.2594	-0.1225249	-0.031782959060000004	
20.411458015441895	0.26355	-0.122516	-0.0322890918	
20.711646795272827	0.26765	-0.1225134	-0.03279071151	
21.02164936065674	0.27175	-0.1224928	-0.0332874184	
21.33164119720459	0.2759	-0.1224927	-0.033795735929999994	
21.6416494846344	0.28	-0.1224784	-0.034293952	
21.951653480529785	0.2841	-0.1224781	-0.03479602821	
22.28165864944458	0.28825	-0.1224747	-0.035303332275	
22.591651916503906	0.29235	-0.1224613	-0.035801561055	
22.90168023109436	0.29645	-0.1224612	-0.03630362274	
23.211652517318726	0.3006	-0.122455	-0.036809972999999996	
23.541637659072876	0.3047	-0.1224399	-0.03730743753	
23.85164976119995	0.3088	-0.122418	-0.037802678400000005	
24.161648750305176	0.31295	-0.1224356	-0.03831622102	
24.461650848388672	0.31705	-0.122428	-0.0388157974	
24.771646976470947	0.3212	-0.1224242	-0.039322653039999995	
25.081648349761963	0.3253	-0.1224095	-0.03981981035	
25.42165184020996	0.3294	-0.1223968	-0.04031750592	
25.72165298461914	0.33355	-0.1224014	-0.04082698697	
26.031647443771362	0.33765	-0.1223875	-0.041324139375	
26.341646194458008	0.34175	-0.1223792	-0.0418230916	
26.67164897918701	0.3459	-0.1223762	-0.04232992758	
26.98164963722229	0.35	-0.1223602	-0.04282607	
27.281652212142944	0.3541	-0.1223471	-0.04332310811	
27.5916485786438	0.35825	-0.12235	-0.0438318875	
27.90165090560913	0.36235	-0.1223426	-0.04433084111	
28.23160195350647	0.36645	-0.1223358	-0.04482995391	
28.541413068771362	0.3706	-0.1223387	-0.045338722219999995	
28.841652154922485	0.3747	-0.1223228	-0.045834353159999994	
29.141651153564453	0.3788	-0.1223139	-0.04633250532	
29.441650867462158	0.38295	-0.1223118	-0.04683930381	
29.751644372940063	0.38705	-0.1223055	-0.047338343775	
30.061654329299927	0.3912	-0.1223021	-0.04784458152	
30.371652841567993	0.3953	-0.1222987	-0.04834467611	
30.701653957366943	0.3994	-0.1222794	-0.048838392359999996	
31.001649141311646	0.40355	-0.1222572	-0.04933689306	
31.301647424697876	0.40765	-0.1222646	-0.04984116419	
31.601465940475464	0.41175	-0.12226	-0.050340554999999995	
31.911651372909546	0.4159	-0.1222642	-0.05084968078	
32.24164605140686	0.42	-0.1222512	-0.051345504	
32.551647424697876	0.4241	-0.1222319	-0.05183854879	
32.86165380477905	0.42825	-0.1222344	-0.05234688180000001	
33.17164611816406	0.43235	-0.1222234	-0.05284328699	
33.48165011405945	0.43645	-0.1222218	-0.05334370461	
33.81164836883545	0.4406	-0.1222158	-0.053848281479999996	
34.12164759635925	0.4447	-0.1222058	-0.05434491926	
34.431652545928955	0.4488	-0.1222008	-0.054843719039999995	
34.74164390563965	0.45295	-0.122197	-0.05534913115	
35.051650285720825	0.45705	-0.1221805	-0.055842597525	
35.36163115501404	0.4612	-0.1221717	-0.05634558804	
35.67165470123291	0.4653	-0.1221793	-0.05685002829	
35.98165321350098	0.4694	-0.1221519	-0.05733810186	
36.28165078163147	0.47355	-0.1221514	-0.05784479547	
36.581647872924805	0.47765	-0.122146	-0.058343036900000006	
36.89165163040161	0.48175	-0.122141	-0.05884142675	
37.201650619506836	0.4859	-0.1221254	-0.059340731859999996	
37.53164982795715	0.49	-0.1221136	-0.059835664000000004	
37.84164810180664	0.4941	-0.1221275	-0.06034319775	
38.141648292541504	0.49825	-0.122109	-0.06084080925	
38.451643228530884	0.50235	-0.1221002	-0.061337035469999995	
38.78164887428284	0.50645	-0.1220956	-0.06183531662	
39.091647148132324	0.5106	-0.1220766	-0.062332311960000004	
39.40164852142334	0.5147	-0.122069	-0.06282891430000001	
39.70142984390259	0.5188	-0.1220613	-0.06332540244	
39.99165058135986	0.52295	-0.1220594	-0.06383096323	
40.30164575576782	0.52705	-0.1220576	-0.06433045808	
40.631654500961304	0.5312	-0.1220425	-0.064828976	
40.93165135383606	0.5353	-0.1220433	-0.06532977848999999	
41.23164916038513	0.5394	-0.1220295	-0.0658227123	
41.531646490097046	0.54355	-0.1220084	-0.06631766582	
41.841641426086426	0.54765	-0.1219886	-0.06680705679	
42.1516489982605	0.55175	-0.1220012	-0.06731416209999999	
42.48141098022461	0.5559	-0.1219899	-0.06781418540999999	
42.77164697647095	0.56	-0.1219898	-0.068314288	
43.081655740737915	0.5641	-0.1219679	-0.06880209239000001	
43.39141535758972	0.56825	-0.1219646	-0.06930638395000001	
43.701648235321045	0.57235	-0.1219554	-0.06980117319000001	
44.021653175354004	0.57645	-0.1219494	-0.07029773163	
44.331653356552124	0.5806	-0.1219242	-0.07078919052	
44.64164638519287	0.5847	-0.1219112	-0.07128147863999999	
44.961652994155884	0.5888	-0.1219027	-0.07177630976	
45.29166126251221	0.59295	-0.1218825	-0.072270228375	
45.581650257110596	0.59705	-0.1218788	-0.07276773753999999	
45.89164638519287	0.6012	-0.1218623	-0.07326361476	
46.2016499042511	0.6053	-0.1218425	-0.07375126525	
46.511640310287476	0.6094	-0.1218477	-0.07425398838000001	
46.82164430618286	0.61355	-0.1218161	-0.074740268155	
47.13165521621704	0.61765	-0.1218001	-0.075229831765	
47.45164608955383	0.62175	-0.1217954	-0.07572628995	
47.76164960861206	0.6259	-0.1217711	-0.07621653149	
48.07164549827576	0.63	-0.1217538	-0.076704894	
48.371642112731934	0.6341	-0.1217365	-0.07719311464999999	
48.68239068984985	0.63825	-0.1217335	-0.077696406375	
48.96198344230652	0.64235	-0.121694	-0.07817014089999999	
49.27199077606201	0.64645	-0.1216848	-0.07866313895999999	
49.57198667526245	0.6506	-0.1216532	-0.07914757191999999	
49.88197946548462	0.6547	-0.1216296	-0.07963089912	
50.191981077194214	0.6588	-0.1216103	-0.08011686564	
50.50197649002075	0.66295	-0.1215783	-0.08060033398500001	
50.80198526382446	0.66705	-0.1215605	-0.081086931525	
51.101898193359375	0.6712	-0.1215383	-0.08157650696	
51.411906242370605	0.6753	-0.1214764	-0.08203301292	
51.701982259750366	0.6794	-0.1214604	-0.08252019576	
52.01198863983154	0.68355	-0.1214096	-0.08298953208	
52.34198570251465	0.68765	-0.1213969	-0.083478578285	
52.661983251571655	0.69175	-0.1213383	-0.083935769025	
52.97197484970093	0.6959	-0.1212891	-0.08440508468999999	
53.29198169708252	0.7	-0.1212559	-0.08487913	
53.61198091506958	0.7041	-0.1211679	-0.08531431838999999	
53.931987285614014	0.70825	-0.121152	-0.085805904	
